,sensor [GSS 100%],
,CO2,
04/19/23 18:22:44.240,"7300",
04/19/23 18:22:46.243,"7300",
04/19/23 18:22:48.243,"7300",
04/19/23 18:22:50.240,"7300",
04/19/23 18:22:52.252,"7300",
04/19/23 18:22:54.252,"7400",
04/19/23 18:22:56.252,"7400",
04/19/23 18:22:58.245,"7400",
04/19/23 18:23:00.238,"7500",
04/19/23 18:23:02.239,"7500",
04/19/23 18:23:04.239,"7500",
04/19/23 18:23:06.248,"7500",
04/19/23 18:23:08.244,"7600",
04/19/23 18:23:10.240,"7600",
04/19/23 18:23:12.241,"7600",
04/19/23 18:23:14.238,"7700",
04/19/23 18:23:16.249,"7700",
04/19/23 18:23:18.248,"7800",
04/19/23 18:23:20.252,"7800",
04/19/23 18:23:22.242,"7900",
04/19/23 18:23:24.242,"7900",
04/19/23 18:23:26.248,"8000",
04/19/23 18:23:28.244,"8000",
04/19/23 18:23:30.253,"8100",
04/19/23 18:23:32.246,"8200",
04/19/23 18:23:34.245,"8200",
04/19/23 18:23:36.239,"8300",
04/19/23 18:23:38.240,"8400",
04/19/23 18:23:40.242,"8500",
04/19/23 18:23:42.238,"8500",
04/19/23 18:23:44.239,"8600",
04/19/23 18:23:46.241,"8700",
04/19/23 18:23:48.253,"8800",
04/19/23 18:23:50.241,"8900",
04/19/23 18:23:52.253,"9000",
04/19/23 18:23:54.253,"9100",
04/19/23 18:23:56.243,"9200",
04/19/23 18:23:58.241,"9300",
04/19/23 18:24:00.253,"9400",
04/19/23 18:24:02.254,"9500",
04/19/23 18:24:04.253,"9600",
04/19/23 18:24:06.254,"9800",
04/19/23 18:24:08.249,"9900",
04/19/23 18:24:10.253,"10000",
04/19/23 18:24:12.254,"10100",
04/19/23 18:24:14.253,"10300",
04/19/23 18:24:16.253,"10400",
04/19/23 18:24:18.254,"10500",
04/19/23 18:24:20.240,"10600",
04/19/23 18:24:22.251,"10800",
04/19/23 18:24:24.248,"10900",
04/19/23 18:24:26.247,"10900",
04/19/23 18:24:28.251,"11000",
04/19/23 18:24:30.244,"11000",
04/19/23 18:24:32.239,"11000",
04/19/23 18:24:34.250,"11100",
04/19/23 18:24:36.255,"11200",
04/19/23 18:24:38.243,"11300",
04/19/23 18:24:40.247,"11500",
04/19/23 18:24:42.249,"11600",
04/19/23 18:24:44.248,"11700",
04/19/23 18:24:46.253,"11800",
04/19/23 18:24:48.241,"12000",
04/19/23 18:24:50.245,"12200",
04/19/23 18:24:52.243,"12400",
04/19/23 18:24:54.241,"12600",
04/19/23 18:24:56.243,"12800",
04/19/23 18:24:58.251,"13100",
04/19/23 18:25:00.241,"13300",
04/19/23 18:25:02.240,"13500",
04/19/23 18:25:04.241,"13700",
04/19/23 18:25:06.241,"13900",
04/19/23 18:25:08.254,"14100",
04/19/23 18:25:10.249,"14400",
04/19/23 18:25:12.245,"14700",
04/19/23 18:25:14.245,"14900",
04/19/23 18:25:16.254,"15200",
04/19/23 18:25:18.254,"15400",
04/19/23 18:25:20.251,"15700",
04/19/23 18:25:22.254,"15900",
04/19/23 18:25:24.252,"16200",
04/19/23 18:25:26.245,"16400",
04/19/23 18:25:28.249,"16800",
04/19/23 18:25:30.250,"17100",
04/19/23 18:25:32.244,"17400",
04/19/23 18:25:34.256,"17700",
04/19/23 18:25:36.251,"18000",
04/19/23 18:25:38.258,"18300",
